AGE,HS_GPA,Cum_GPA,Comp_sex,comp_lev,Cum GPA BOT group,Ethnicity,CrsHierarchy,Cum Units BOT group,comp_enrol,CatalogNum,Course Number,Class Type,Comp Pell,CourseDpt,Course,ENR_STATUS,EOP_STATUS,ETH_WASC,FGS_all,FresnoSArea,FullTime,GPA_T1,GPAcum_T1,GradeNum,Grade,Grd Points,HSGPA,INSTI_NAME,LCOM Group,MajorDesc,PELL_Recipient,PERIOD,Pass,Semester,Course Number,Profile 2,RemEngl,RemMath,SAT_COMP,SAT_MATH,SAT_VERB,SEX,Tot Enrl,Transcript Description
19,3.0-3.4,2.7,Female,Sophomore,2.5-2.9,Hispanic,74798,30-44,Continuing,10,74798,E,Pell Grant Recipient,Psychology,PSYCH 10,1,N,Hispanic,,1,1,2.08,2.512,1,D,3,3.450000048,Sanger High,,M Comm & Journ-Advertising,1,20104,0,F10,74798,3.0-3.4,0,0,,,,F,256,MAJOR: MASS COMMUNICATION AND JOURNALISM - ADVERTISING OPTION
20,2.5-2.9,2.77,Male,Junior,2.5-2.9,African American,74798,60-74,Continuing,10,74798,E,Pell Grant Recipient,Psychology,PSYCH 10,1,Y,African American,1,0,1,2,2.644,3,B,9,2.950000048,Crawford Senior High,,Kinesiology-Athletic Training,1,20104,1,F10,74798,2.5-2.9,1,1,860,420,440,M,256,MAJOR: KINESIOLOGY - ATHLETIC TRAINING OPTION
20,2.5-2.9,3.33,Male,Freshman,3.0-3.4,White,75077,15-29,Continuing,10,75077,E,Not,Psychology,PSYCH 10,1,N,White,0,0,1,1.5,2.6,1,D,3,2.569999933,Palma High,,Agricultural Business,0,20104,0,F10,75077,2.5-2.9,1,1,860,390,470,M,254,MAJOR: AGRICULTURAL BUSINESS
19,2.5-2.9,1.6,Female,Freshman,1.5-1.9,Hispanic,74798,0-14,Continuing,10,74798,E,Pell Grant Recipient,Psychology,PSYCH 10,1,N,Hispanic,1,1,1,2.5,2,0,F,0,2.960000038,Caruthers High,,Crim-Law Enforcement,1,20104,0,F10,74798,2.5-2.9,1,1,790,370,420,F,256,MAJOR: CRIMINOLOGY - LAW ENFORCEMENT OPTION
18,3.5-4.0,,Female,Freshman,,White,74798,0-14,First-Time,10,74798,E,Not,Psychology,PSYCH 10,5,N,White,0,1,1,3.83,3.833,3,B,9,3.670000076,Clovis High,,Pre-Nursing,0,20104,1,F10,74798,3.5-4.0,0,0,1080,540,540,F,256,MAJOR: PRE-NURSING
33,Unknown,2.15,Female,Senior,2.0-2.4,White,74798,90-104,Returning,10,74798,E,Not,Psychology,PSYCH 10,3,N,White,1,1,1,2.18,2.157,3,B,9,,Porterville College,,Food & Nutr Sciences-Diet & Fd,0,20104,1,F10,74798,Unknown,0,0,,,,F,256,MAJOR: FOOD AND NUTRITIONAL SCIENCES - DIETETICS AND FOOD ADMINISTRATION OPTION
18,2.5-2.9,,Female,Freshman,,White,74798,0-14,First-Time,10,74798,E,Not,Psychology,PSYCH 10,5,N,White,0,0,1,2.75,2.75,1,D,3,2.670000076,Johansen (Peter) High,,Communication,0,20104,0,F10,74798,2.5-2.9,1,1,,,,F,256,MAJOR: COMMUNICATION
18,3.5-4.0,,Female,Freshman,,White,75077,0-14,First-Time,10,75077,E,Not,Psychology,PSYCH 10,5,N,White,0,0,1,3.9,3.895,4,A,12,3.5,Colorado,,Undeclared                UGRD,0,20104,1,F10,75077,3.5-4.0,0,0,1220,590,630,F,254,MAJOR: UNDECLARED
17,2.5-2.9,,Female,Freshman,,White,74798,0-14,First-Time,10,74798,E,Not,Psychology,PSYCH 10,5,N,White,0,0,1,2.93,2.933,2,C,6,2.819999933,Buhach Colony High,,Pre-Psychology,0,20104,1,F10,74798,2.5-2.9,1,1,890,450,440,F,256,MAJOR: PRE-PSYCHOLOGY
18,3.5-4.0,,Female,Freshman,,African American,75077,0-14,First-Time,10,75077,E,Not,Psychology,PSYCH 10,5,N,African American,0,0,1,3.67,3.667,3,B,9,3.5,Great Oak High,,Biology,0,20104,1,F10,75077,3.5-4.0,0,0,1140,590,550,F,254,MAJOR: BIOLOGY
22,2.5-2.9,2.98,Female,Senior,2.5-2.9,Hispanic,74798,105-119,Continuing,10,74798,E,Not,Psychology,PSYCH 10,1,N,Hispanic,1,0,1,3,2.984,2,C,6,2.700000048,Elk Grove High,,Communication,0,20104,1,F10,74798,2.5-2.9,1,0,970,490,480,F,256,MAJOR: COMMUNICATION
19,2.5-2.9,1.5,Female,Freshman,1.5-1.9,Asian,74798,15-29,Continuing,10,74798,E,Pell Grant Recipient,Psychology,PSYCH 10,1,N,Asian,1,0,1,3,2.375,1,D,3,2.809999943,Merced High,,Communication,1,20104,0,F10,74798,2.5-2.9,1,1,610,310,300,F,256,MAJOR: COMMUNICATION
21,3.0-3.4,2.96,Male,Senior,2.5-2.9,White,75077,105-119,Continuing,10,75077,E,Not,Psychology,PSYCH 10,1,N,White,1,1,1,3.83,3.075,3,B,9,3,Buchanan High,,Economics,0,20104,1,F10,75077,3.0-3.4,0,0,1080,540,540,M,254,MAJOR: ECONOMICS
19,2.5-2.9,2.68,Female,Freshman,2.5-2.9,African American,75077,15-29,Continuing,10,75077,E,Pell Grant Recipient,Psychology,PSYCH 10,1,N,African American,0,0,1,2.77,2.714,2,C,6,2.75,Highland High,,Athletic Training,1,20104,1,F10,75077,2.5-2.9,1,1,920,480,440,F,254,MAJOR:  ATHLETIC TRAINING
21,2.0-2.4,2.23,Female,Freshman,2.0-2.4,Hispanic,74798,15-29,Returning,10,74798,E,Pell Grant Recipient,Psychology,PSYCH 10,3,Y,Hispanic,1,1,1,2,2.355,2,C,6,2,Laton High,,Undeclared                UGRD,1,20104,1,F10,74798,2.0-2.4,0,0,860,420,440,F,256,MAJOR: UNDECLARED
18,3.0-3.4,,Female,Freshman,,Hispanic,75077,15-29,First-Time,10,75077,E,Not,Psychology,PSYCH 10,5,N,Hispanic,1,0,1,2.6,2.273,1,D,3,3.210000038,North Monterey Co.Ctr for Independent Study,,Pre-Business,0,20104,0,F10,75077,3.0-3.4,1,1,1010,490,520,F,254,MAJOR: PRE-BUSINESS
27,Unknown,2.53,Female,Junior,2.5-2.9,Asian,75077,75-89,Continuing,10,75077,E,Not,Psychology,PSYCH 10,1,N,Asian,1,1,1,1.67,2.414,1,D,3,,Fresno City College,,Pre-Psychology,0,20104,0,F10,75077,Unknown,0,0,,,,F,254,MAJOR: PRE-PSYCHOLOGY
18,3.5-4.0,,Female,Freshman,,White,75077,0-14,First-Time,10,75077,E,Not,Psychology,PSYCH 10,5,N,White,1,1,1,3.63,3.625,2,C,6,3.549999952,Lemoore High,,*Kinesiology-General Kines,0,20104,1,F10,75077,3.5-4.0,1,1,930,490,440,F,254,MAJOR: KINESIOLOGY - GENERAL KINESIOLOGY OPTION
20,> 4.0,4,Female,Senior,3.5-4.0,White,74798,90-104,Continuing,10,74798,E,Not,Psychology,PSYCH 10,1,N,White,0,1,1,3.86,3.969,4,A,12,4.329999924,Riverdale High,,Pre-Business,0,20104,1,F10,74798,> 4.0,0,0,1220,640,580,F,256,MAJOR: PRE-BUSINESS
21,2.5-2.9,2.06,Male,Sophomore,2.0-2.4,Hispanic,75077,45-59,Continuing,10,75077,E,Pell Grant Recipient,Psychology,PSYCH 10,1,Y,Hispanic,1,1,1,2,2.095,2,C,6,2.569999933,Kerman High,,Crim-Forensic Behavioral Scien,1,20104,1,F10,75077,2.5-2.9,1,1,740,380,360,M,254,CRIMINOLOGY - FORENSIC BEHAVIORAL SCIENCES
19,3.0-3.4,2.03,Female,Freshman,2.0-2.4,Hispanic,75077,15-29,Continuing,10,75077,E,Pell Grant Recipient,Psychology,PSYCH 10,1,N,Hispanic,1,0,1,3.31,2.558,2,C,6,3.299999952,Los Banos High,,Kinesiology-Athletic Training,1,20104,1,F10,75077,3.0-3.4,1,0,950,460,490,F,254,MAJOR: KINESIOLOGY - ATHLETIC TRAINING OPTION
19,3.0-3.4,1.88,Male,Freshman,1.5-1.9,Hispanic,75077,15-29,Continuing,10,75077,E,Pell Grant Recipient,Psychology,PSYCH 10,1,N,Hispanic,1,0,1,1,1.735,0,WU,0,3.059999943,Escondido High,,Athletic Training,1,20104,0,F10,75077,3.0-3.4,0,0,1240,620,620,M,254,MAJOR:  ATHLETIC TRAINING
19,> 4.0,3.46,Female,Sophomore,3.0-3.4,Hispanic,74798,30-44,Continuing,10,74798,E,Pell Grant Recipient,Psychology,PSYCH 10,1,N,Hispanic,1,1,1,4,3.62,4,A,12,4.300000191,El Diamante High School,,Sociology,1,20104,1,F10,74798,> 4.0,1,0,970,490,480,F,256,MAJOR: SOCIOLOGY
19,3.0-3.4,,Male,Freshman,,Two or More,75077,0-14,First-Time,10,75077,E,Not,Psychology,PSYCH 10,5,N,Two or More,1,0,1,2.31,2.313,0,F,0,3.109999895,Sheldon High,,Pre-Physical Therapy,0,20104,0,F10,75077,3.0-3.4,1,0,960,520,440,M,254,MAJOR: INTERDISCIPLINARY HEALTH AND REHABILITATION SCIENCES - PRE-PHYSICAL THERAPY OPTION
18,3.0-3.4,,Male,Freshman,,Unknown,75077,0-14,First-Time,10,75077,E,Not,Psychology,PSYCH 10,5,N,Unknown,1,0,1,2.75,2.75,1,D,3,3.200000048,Heritage High School,,Crim-Law Enforcement,0,20104,0,F10,75077,3.0-3.4,1,1,830,420,410,M,254,MAJOR: CRIMINOLOGY - LAW ENFORCEMENT OPTION
18,2.5-2.9,,Male,Freshman,,White,75077,0-14,First-Time,10,75077,E,Not,Psychology,PSYCH 10,5,N,White,0,0,1,3,3,2,C,6,2.809999943,Foothill High,,Crim-Law Enforcement,0,20104,1,F10,75077,2.5-2.9,1,1,1000,500,500,M,254,MAJOR: CRIMINOLOGY - LAW ENFORCEMENT OPTION
18,3.5-4.0,,Female,Freshman,,White,74798,0-14,First-Time,10,74798,E,Not,Psychology,PSYCH 10,5,N,White,0,0,1,3.77,3.769,3,B,9,3.609999895,Utah,,Interior Design,0,20104,1,F10,74798,3.5-4.0,1,1,980,480,500,F,256,MAJOR: INTERIOR DESIGN
18,3.0-3.4,,Male,Freshman,,Two or More,75077,0-14,First-Time,10,75077,E,Not,Psychology,PSYCH 10,5,N,Two or More,0,0,1,2.63,2.87,2,C,6,3.059999943,Linden High,,Athletic Training,0,20104,1,F10,75077,3.0-3.4,0,0,1070,570,500,M,254,MAJOR:  ATHLETIC TRAINING
18,2.5-2.9,,Female,Freshman,,White,75077,15-29,First-Time,10,75077,E,Not,Psychology,PSYCH 10,5,N,White,0,0,1,3.83,3.833,4,A,12,2.869999886,Westview High,,Kinesiology-Exercise Science,0,20104,1,F10,75077,2.5-2.9,0,0,1170,580,590,F,254,MAJOR: KINESIOLOGY - EXERCISE SCIENCE OPTION
18,3.0-3.4,,Female,Freshman,,White,75077,0-14,First-Time,10,75077,E,Not,Psychology,PSYCH 10,5,N,White,1,0,1,3.17,3.167,2,C,6,3.400000095,Dos Pueblos Senior High,,*Kinesiology-General Kines,0,20104,1,F10,75077,3.0-3.4,1,1,780,420,360,F,254,MAJOR: KINESIOLOGY - GENERAL KINESIOLOGY OPTION
18,3.0-3.4,,Female,Freshman,,Non-Resident Alien,74798,0-14,First-Time,10,74798,E,Not,Psychology,PSYCH 10,5,N,Non-Resident Alien,0,0,1,3.4,3.4,2,C,6,3.380000114,Canada,,Undeclared                UGRD,0,20104,1,F10,74798,3.0-3.4,1,1,,,,F,256,MAJOR: UNDECLARED
18,> 4.0,,Female,Freshman,,Two or More,75077,0-14,First-Time,10,75077,E,Not,Psychology,PSYCH 10,5,N,Two or More,1,0,1,3.83,3.833,3,B,9,4.039999962,Gilroy High,,Crim-Forensic Behavioral Scien,0,20104,1,F10,75077,> 4.0,1,0,1000,500,500,F,254,CRIMINOLOGY - FORENSIC BEHAVIORAL SCIENCES
18,2.5-2.9,,Female,Freshman,,White,75077,0-14,First-Time,10,75077,E,Not,Psychology,PSYCH 10,5,N,White,0,0,1,3.5,3.5,2,C,6,2.670000076,Ohio,,Athletic Training,0,20104,1,F10,75077,2.5-2.9,0,0,980,480,500,F,254,MAJOR:  ATHLETIC TRAINING
18,2.5-2.9,,Female,Freshman,,White,74798,0-14,First-Time,10,74798,E,Not,Psychology,PSYCH 10,5,N,White,1,0,1,2,2,2,C,6,2.75999999,Maryland,,Undeclared                UGRD,0,20104,1,F10,74798,2.5-2.9,1,1,850,460,390,F,256,MAJOR: UNDECLARED
19,3.5-4.0,,Male,Freshman,,Hispanic,74798,15-29,First-Time,10,74798,E,Not,Psychology,PSYCH 10,5,N,Hispanic,0,0,1,3.46,3.567,3,B,9,3.599999905,Sheldon High,,Kinesiology-Exercise Science,0,20104,1,F10,74798,3.5-4.0,0,0,1090,520,570,M,256,MAJOR: KINESIOLOGY - EXERCISE SCIENCE OPTION
18,2.5-2.9,,Male,Freshman,,White,75077,0-14,First-Time,10,75077,E,Not,Psychology,PSYCH 10,5,N,White,1,0,1,3.26,3.263,2,C,6,2.650000095,Heritage High School,,Undeclared                UGRD,0,20104,1,F10,75077,2.5-2.9,0,0,1080,510,570,M,254,MAJOR: UNDECLARED
19,3.0-3.4,2.75,Female,Freshman,2.5-2.9,White,75077,15-29,Continuing,10,75077,E,Not,Psychology,PSYCH 10,1,N,White,1,1,1,1.6,2.111,0,F,0,3.210000038,Immanuel Schools,,Agricultural Business,0,20104,0,F10,75077,3.0-3.4,1,1,840,400,440,F,254,MAJOR: AGRICULTURAL BUSINESS
18,2.5-2.9,,Male,Freshman,,African American,75077,0-14,First-Time,10,75077,E,Not,Psychology,PSYCH 10,5,N,African American,,0,1,3,3,1,D,3,2.630000114,Los Osos High,,Crim-Law Enforcement,0,20104,0,F10,75077,2.5-2.9,1,0,950,500,450,M,254,MAJOR: CRIMINOLOGY - LAW ENFORCEMENT OPTION
19,3.0-3.4,,Female,Freshman,,White,75077,0-14,First-Time,10,75077,E,Not,Psychology,PSYCH 10,5,N,White,0,1,1,3.8,3.8,3,B,9,3.25,Fresno Adventist Academy,,Pre-Psychology,0,20104,1,F10,75077,3.0-3.4,0,1,970,460,510,F,254,MAJOR: PRE-PSYCHOLOGY
17,2.5-2.9,,Male,Freshman,,African American,74798,0-14,First-Time,10,74798,E,Not,Psychology,PSYCH 10,5,N,African American,0,0,1,2.5,2.5,1,D,3,2.859999895,Rancho Cucamonga High,,Pre-Business,0,20104,0,F10,74798,2.5-2.9,1,0,,,,M,256,MAJOR: PRE-BUSINESS
18,2.0-2.4,,Male,Freshman,,White,74798,0-14,First-Time,10,74798,E,Not,Psychology,PSYCH 10,5,N,White,0,0,1,2.67,2.667,1,D,3,2.349999905,Mariposa County High,,Undeclared                UGRD,0,20104,0,F10,74798,2.0-2.4,1,1,930,460,470,M,256,MAJOR: UNDECLARED
18,2.5-2.9,,Male,Freshman,,African American,74798,0-14,First-Time,10,74798,E,Pell Grant Recipient,Psychology,PSYCH 10,5,N,African American,0,0,1,2.5,2.5,1,D,3,2.75,Angelo Rodriguez High,,Athletic Training,1,20104,0,F10,74798,2.5-2.9,1,0,860,510,350,M,256,MAJOR:  ATHLETIC TRAINING
18,2.5-2.9,,Male,Freshman,,African American,74798,0-14,First-Time,10,74798,E,Pell Grant Recipient,Psychology,PSYCH 10,5,N,African American,1,0,1,3,3,2,C,6,2.769999981,Banning High,,Undeclared                UGRD,1,20104,1,F10,74798,2.5-2.9,1,1,890,420,470,M,256,MAJOR: UNDECLARED
24,3.5-4.0,2.69,Female,Sophomore,2.5-2.9,Asian,74798,45-59,Returning,10,74798,E,Pell Grant Recipient,Psychology,PSYCH 10,3,N,Asian,,1,1,2.5,2.651,2,C,6,3.829999924,Fresno City College,,Health Sci-Health Admin,1,20104,1,F10,74798,3.5-4.0,0,0,,,,F,256,MAJOR: HEALTH SCIENCE - HEALTH ADMIN OPTION
18,2.5-2.9,,Male,Freshman,,African American,74798,0-14,First-Time,10,74798,E,Pell Grant Recipient,Psychology,PSYCH 10,5,N,African American,0,0,1,2.67,2.667,1,D,3,2.829999924,St. Mary's High,,Athletic Training,1,20104,0,F10,74798,2.5-2.9,1,1,770,420,350,M,256,MAJOR:  ATHLETIC TRAINING
20,3.5-4.0,,Male,Junior,,Unknown,75077,75-89,Transfer,10,75077,E,Not,Psychology,PSYCH 10,4,N,Unknown,0,1,0,4,3.9,4,A,12,3.900000095,Fresno City College,,Pre-Physical Therapy,0,20104,1,F10,75077,3.5-4.0,0,0,1250,650,600,M,254,MAJOR: INTERDISCIPLINARY HEALTH AND REHABILITATION SCIENCES - PRE-PHYSICAL THERAPY OPTION
23,3.0-3.4,2.77,Female,Senior,2.5-2.9,African American,75077,140+,Continuing,10,75077,E,Pell Grant Recipient,Psychology,PSYCH 10,1,Y,African American,1,0,1,3.1,2.824,2,C,6,3.25999999,Gardena Senior High,,Kinesiology-Exercise Science,1,20104,1,F10,75077,3.0-3.4,1,0,1060,610,450,F,254,MAJOR: KINESIOLOGY - EXERCISE SCIENCE OPTION
18,3.0-3.4,,Female,Freshman,,Asian,74798,0-14,First-Time,10,74798,E,Not,Psychology,PSYCH 10,5,N,Asian,0,1,1,2,2,1,D,3,3.309999943,Central High East Campus,,Pre-Business,0,20104,0,F10,74798,3.0-3.4,1,1,,,,F,256,MAJOR: PRE-BUSINESS
18,3.0-3.4,,Female,Freshman,,Hispanic,75077,0-14,First-Time,10,75077,E,Not,Psychology,PSYCH 10,5,N,Hispanic,0,1,1,2.33,2.333,2,C,6,3.079999924,Central High East Campus,,Undeclared                UGRD,0,20104,1,F10,75077,3.0-3.4,1,1,720,330,390,F,254,MAJOR: UNDECLARED
18,2.5-2.9,,Female,Freshman,,White,74798,0-14,First-Time,10,74798,E,Not,Psychology,PSYCH 10,5,N,White,1,0,1,3.67,3.667,3,B,9,2.75,Turlock High,,Undeclared                UGRD,0,20104,1,F10,74798,2.5-2.9,0,1,900,460,440,F,256,MAJOR: UNDECLARED
18,3.0-3.4,,Female,Freshman,,White,74798,0-14,First-Time,10,74798,E,Not,Psychology,PSYCH 10,5,N,White,0,0,1,2.77,2.769,2,C,6,3.440000057,Atwater High,,Undeclared                UGRD,0,20104,1,F10,74798,3.0-3.4,1,1,790,390,400,F,256,MAJOR: UNDECLARED
18,2.5-2.9,,Male,Freshman,,Hispanic,74798,0-14,First-Time,10,74798,E,Not,Psychology,PSYCH 10,5,N,Hispanic,0,1,1,3.5,3.5,2,C,6,2.829999924,Selma High,,Undeclared                UGRD,0,20104,1,F10,74798,2.5-2.9,1,0,980,530,450,M,256,MAJOR: UNDECLARED
19,3.5-4.0,,Male,Freshman,,Asian,74798,0-14,First-Time,10,74798,E,Pell Grant Recipient,Psychology,PSYCH 10,5,N,Asian,1,1,1,3.38,3.375,3,B,9,3.599999905,Duncan (Erma) Polytechnical High,,Computer Engineering,1,20104,1,F10,74798,3.5-4.0,0,0,1080,580,500,M,256,MAJOR: COMPUTER ENGINEERING
18,3.0-3.4,3.67,Female,Freshman,3.5-4.0,Hispanic,74798,15-29,Continuing,10,74798,E,Pell Grant Recipient,Psychology,PSYCH 10,1,N,Hispanic,1,1,1,3.6,3.636,3,B,9,3.25,Hallmark Charter,,Social Work,1,20104,1,F10,74798,3.0-3.4,1,1,930,450,480,F,256,MAJOR: SOCIAL WORK
18,3.0-3.4,,Female,Freshman,,Two or More,75077,0-14,First-Time,10,75077,E,Not,Psychology,PSYCH 10,5,N,Two or More,0,1,1,2.5,2.5,2,C,6,3.329999924,Clovis East High,,Undeclared                UGRD,0,20104,1,F10,75077,3.0-3.4,1,0,1100,570,530,F,254,MAJOR: UNDECLARED
19,3.0-3.4,,Female,Freshman,,White,75077,0-14,First-Time,10,75077,E,Not,Psychology,PSYCH 10,5,N,White,0,0,1,3.4,3.4,2,C,6,3.220000029,Colorado,,Ag Ed-Teacher Prep,0,20104,1,F10,75077,3.0-3.4,1,0,930,470,460,F,254,MAJOR: AGRICULTURAL EDUCATION - TEACHER PREPARATION OPTION
18,3.0-3.4,,Male,Freshman,,White,75077,0-14,First-Time,10,75077,E,Not,Psychology,PSYCH 10,5,N,White,0,1,1,3.5,3.5,3,B,9,3,Sanger High,,Undeclared                UGRD,0,20104,1,F10,75077,3.0-3.4,1,0,960,530,430,M,254,MAJOR: UNDECLARED
21,3.5-4.0,3.61,Female,Freshman,3.5-4.0,White,74798,15-29,Continuing,10,74798,E,Pell Grant Recipient,Psychology,PSYCH 10,1,N,White,0,0,1,2.87,3.316,3,B,9,3.5,Los Gatos High,,Pre-Nursing,1,20104,1,F10,74798,3.5-4.0,1,1,830,450,380,F,256,MAJOR: PRE-NURSING
18,3.0-3.4,,Male,Freshman,,White,74798,0-14,First-Time,10,74798,E,Not,Psychology,PSYCH 10,5,N,White,0,1,1,2.33,2.333,1,D,3,3.279999971,Fresno Christian Schools,,Pre-Business,0,20104,0,F10,74798,3.0-3.4,1,1,1030,540,490,M,256,MAJOR: PRE-BUSINESS
20,3.5-4.0,2.92,Male,Sophomore,2.5-2.9,White,74798,45-59,Continuing,10,74798,E,Not,Psychology,PSYCH 10,1,N,White,1,0,1,3.33,2.971,2,C,6,3.650000095,Wasco High,,M Comm & Journ-Advertising,0,20104,1,F10,74798,3.5-4.0,0,0,1120,590,530,M,256,MAJOR: MASS COMMUNICATION AND JOURNALISM - ADVERTISING OPTION
27,Unknown,,Male,Senior,,Asian,74798,140+,Transfer,10,74798,E,Not,Psychology,PSYCH 10,4,N,Asian,,0,1,3.77,2.344,3,B,9,,Sacramento City College,,Cognitive Science,0,20104,1,F10,74798,Unknown,0,0,,,,M,256,MAJOR: COGNITIVE SCIENCE
18,2.5-2.9,,Female,Freshman,,Hispanic,74798,0-14,First-Time,10,74798,E,Pell Grant Recipient,Psychology,PSYCH 10,5,N,Hispanic,,1,1,2.5,2.5,2,C,6,2.880000114,El Diamante High School,,Spanish,1,20104,1,F10,74798,2.5-2.9,1,1,820,410,410,F,256,MAJOR: SPANISH
18,> 4.0,,Female,Freshman,,Hispanic,74798,0-14,First-Time,10,74798,E,Pell Grant Recipient,Psychology,PSYCH 10,5,N,Hispanic,1,1,1,4,4,4,A,12,4.199999809,Fresno High,,Undeclared                UGRD,1,20104,1,F10,74798,> 4.0,0,0,,,,F,256,MAJOR: UNDECLARED
23,3.0-3.4,3.47,Female,Senior,3.0-3.4,Hispanic,75077,140+,Continuing,10,75077,E,Pell Grant Recipient,Psychology,PSYCH 10,1,N,Hispanic,1,0,1,3,3.436,2,C,6,3.400000095,Ridgeview High,,Liberal Studies-Blended Pgm,1,20104,1,F10,75077,3.0-3.4,1,1,790,400,390,F,254,MAJOR: LIBERAL STUDIES - BLENDED PROGRAM
25,Unknown,,Female,Senior,,Asian,74798,120-139,Transfer,10,74798,E,Pell Grant Recipient,Psychology,PSYCH 10,4,N,Asian,0,1,0,3.67,3.923,4,A,12,,India,,Mathematics,1,20104,1,F10,74798,Unknown,0,0,,,,F,256,MAJOR: MATHEMATICS
18,3.5-4.0,,Female,Freshman,,Hispanic,74798,0-14,First-Time,10,74798,E,Pell Grant Recipient,Psychology,PSYCH 10,5,N,Hispanic,1,1,1,2,2,2,C,6,3.799999952,Sunnyside High,,Pre-Nursing,1,20104,1,F10,74798,3.5-4.0,1,1,920,480,440,F,256,MAJOR: PRE-NURSING
21,Unknown,,Female,Junior,,White,75077,60-74,Transfer,10,75077,E,Pell Grant Recipient,Psychology,PSYCH 10,4,N,White,1,1,1,2.5,2.866,1,D,3,,Fresno City College,,Art,1,20104,0,F10,75077,Unknown,0,0,,,,F,254,MAJOR: ART
18,2.5-2.9,,Male,Freshman,,Two or More,74798,0-14,First-Time,10,74798,E,Pell Grant Recipient,Psychology,PSYCH 10,5,N,Two or More,0,0,1,3.25,3.25,2,C,6,2.910000086,Arizona,,Kinesiology-Athletic Training,1,20104,1,F10,74798,2.5-2.9,1,0,1080,560,520,M,256,MAJOR: KINESIOLOGY - ATHLETIC TRAINING OPTION
22,Unknown,,Male,Junior,,Hispanic,75077,60-74,Transfer,10,75077,E,Not,Psychology,PSYCH 10,4,N,Hispanic,1,0,1,0.83,2.446,1,D,3,,Chabot College,,Pre-Physical Therapy,0,20104,0,F10,75077,Unknown,0,0,,,,M,254,MAJOR: INTERDISCIPLINARY HEALTH AND REHABILITATION SCIENCES - PRE-PHYSICAL THERAPY OPTION
19,3.5-4.0,3.54,Female,Freshman,3.5-4.0,Hispanic,75077,15-29,Continuing,10,75077,E,Pell Grant Recipient,Psychology,PSYCH 10,1,N,Hispanic,1,1,1,3.08,3.39,3,B,9,3.950000048,Fresno High,,Pre-Physical Therapy,1,20104,1,F10,75077,3.5-4.0,0,0,1070,510,560,F,254,MAJOR: INTERDISCIPLINARY HEALTH AND REHABILITATION SCIENCES - PRE-PHYSICAL THERAPY OPTION
18,3.5-4.0,,Female,Freshman,,Asian,75077,0-14,First-Time,10,75077,E,Not,Psychology,PSYCH 10,5,N,Asian,0,1,1,3.4,3.4,2,C,6,3.960000038,Buchanan High,,Pre-Nursing,0,20104,1,F10,75077,3.5-4.0,0,0,1160,570,590,F,254,MAJOR: PRE-NURSING
18,3.5-4.0,,Female,Freshman,,Asian,74798,0-14,First-Time,10,74798,E,Not,Psychology,PSYCH 10,5,N,Asian,0,1,1,3.33,3.333,4,A,12,3.779999971,Central High East Campus,,Biology,0,20104,1,F10,74798,3.5-4.0,1,0,1040,540,500,F,256,MAJOR: BIOLOGY
18,3.0-3.4,,Female,Freshman,,Two or More,74798,0-14,First-Time,10,74798,E,Not,Psychology,PSYCH 10,5,N,Two or More,0,1,1,2.8,2.8,2,C,6,3.140000105,Buchanan High,,Pre-Nursing,0,20104,1,F10,74798,3.0-3.4,0,0,1060,570,490,F,256,MAJOR: PRE-NURSING
18,> 4.0,,Female,Freshman,,White,75077,15-29,First-Time,10,75077,E,Not,Psychology,PSYCH 10,5,N,White,,1,1,3.75,3.833,3,B,9,4.260000229,Selma High,,Comm Disorders - Spch Path,0,20104,1,F10,75077,> 4.0,0,0,1150,560,590,F,254,MAJOR: COMMUNICATIVE DISORDERS
18,3.0-3.4,,Female,Freshman,,White,74798,0-14,First-Time,10,74798,E,Not,Psychology,PSYCH 10,5,N,White,0,1,1,3.25,3.25,3,B,9,3.150000095,Buchanan High,,Pre-Nursing,0,20104,1,F10,74798,3.0-3.4,1,1,970,450,520,F,256,MAJOR: PRE-NURSING
18,3.0-3.4,,Female,Freshman,,White,74798,0-14,First-Time,10,74798,E,Not,Psychology,PSYCH 10,5,N,White,0,0,1,3.25,3.25,2,C,6,3.430000067,Chaparral High,,Pre-Nursing,0,20104,1,F10,74798,3.0-3.4,0,1,1030,490,540,F,256,MAJOR: PRE-NURSING
18,3.0-3.4,,Female,Freshman,,White,74798,0-14,First-Time,10,74798,E,Not,Psychology,PSYCH 10,5,N,White,1,1,1,1.5,1.5,1,D,3,3.220000029,Buchanan High,,Pre-Physical Therapy,0,20104,0,F10,74798,3.0-3.4,0,0,1250,590,660,F,256,MAJOR: INTERDISCIPLINARY HEALTH AND REHABILITATION SCIENCES - PRE-PHYSICAL THERAPY OPTION
18,> 4.0,,Female,Freshman,,White,74798,0-14,First-Time,10,74798,E,Not,Psychology,PSYCH 10,5,N,White,0,1,1,2.43,3,2,C,6,4.170000076,Kingsburg High,,Biology,0,20104,1,F10,74798,> 4.0,0,0,990,550,440,F,256,MAJOR: BIOLOGY
18,3.0-3.4,,Female,Freshman,,White,74798,0-14,First-Time,10,74798,E,Not,Psychology,PSYCH 10,5,N,White,1,1,1,2.5,2.5,2,C,6,3.410000086,Clovis High,,Pre-Psychology,0,20104,1,F10,74798,3.0-3.4,0,1,900,440,460,F,256,MAJOR: PRE-PSYCHOLOGY
