AGE,HS_GPA,Cum_GPA,Comp_sex,comp_lev,Cum GPA BOT group,Ethnicity,CrsHierarchy,Cum Units BOT group,comp_enrol,CatalogNum,Course Number,Class Type,Comp Pell,CourseDpt,Course,ENR_STATUS,EOP_STATUS,ETH_WASC,FGS_all,FresnoSArea,FullTime,GPA_T1,GPAcum_T1,GradeNum,Grade,Grd Points,HSGPA,INSTI_NAME,LCOM Group,MajorDesc,PELL_Recipient,PERIOD,Pass,Semester,Course Number,Profile 2,RemEngl,RemMath,SAT_COMP,SAT_MATH,SAT_VERB,SEX,Tot Enrl,Transcript Description
22,Unknown,2.26,Female,Junior,2.0-2.4,Hispanic,40364,60-74,Continuing,10,40364,E,Not,Psychology,PSYCH 10,1,,Hispanic,,1,1,1.2,2.024,0,F,0,,Fresno City College,,M Comm & Journ-Advertising,0,20024,0,F02,40364,Unknown,0,0,700,300,400,F,121,MAJOR: MASS COMMUNICATION AND JOURNALISM - ADVERTISING OPTION
23,Unknown,3.82,Male,Junior,3.5-4.0,White,40364,75-89,Continuing,10,40364,E,Not,Psychology,PSYCH 10,1,,White,0,0,1,4,3.855,4,A,16,,Bakersfield College,,* Biol-Physiology,0,20024,1,F02,40364,Unknown,0,0,1120,590,530,M,121,MAJOR: BIOLOGY - PHYSIOLOGY OPTION
21,Unknown,2.99,Male,Junior,2.5-2.9,White,40364,75-89,Continuing,10,40364,E,Not,Psychology,PSYCH 10,1,,White,0,1,1,1.69,2.804,1,D,4,,Buchanan High,,Food & Nutr Sciences-Diet & Fd,0,20024,0,F02,40364,Unknown,0,0,960,520,440,M,121,MAJOR: FOOD AND NUTRITIONAL SCIENCES - DIETETICS AND FOOD ADMINISTRATION OPTION
18,3.0-3.4,,Female,Freshman,,Asian,40353,0-14,First-Time,10,40353,E,Pell Grant Recipient,Psychology,PSYCH 10,5,,Asian,1,0,1,3.7,3.7,4,A,16,3.279999971,Merced High,,Undeclared                UGRD,1,20024,1,F02,40353,3.0-3.4,1,1,880,450,430,F,144,MAJOR: UNDECLARED
20,Unknown,3.15,Male,Junior,3.0-3.4,Asian,40353,75-89,Continuing,10,40353,E,Pell Grant Recipient,Psychology,PSYCH 10,1,,Asian,1,0,1,3.17,3.149,4,A,16,,Tokay High,,Chemistry,1,20024,1,F02,40353,Unknown,0,0,1000,620,380,M,144,MAJOR: CHEMISTRY
20,3.5-4.0,3.63,Female,Junior,3.5-4.0,Hispanic,40353,60-74,Continuing,10,40353,E,Not,Psychology,PSYCH 10,1,,Hispanic,1,1,1,3.21,3.553,4,A,16,4,Reedley College,,Pre-Physical Therapy,0,20024,1,F02,40353,3.5-4.0,0,0,850,520,330,F,144,MAJOR: INTERDISCIPLINARY HEALTH AND REHABILITATION SCIENCES - PRE-PHYSICAL THERAPY OPTION
27,Unknown,3.23,Female,Junior,3.0-3.4,White,40364,60-74,Continuing,10,40364,E,Not,Psychology,PSYCH 10,1,,White,0,1,0,3.7,3.291,4,A,16,,Fresno City College,,Bus Ad-Entrepreneurship,0,20024,1,F02,40364,Unknown,0,0,,,,F,121,MAJOR: BUSINESS ADMINISTRATION - ENTREPRENEURSHIP OPTION
20,Unknown,,Male,Sophomore,,White,40353,45-59,Transfer,10,40353,E,Not,Psychology,PSYCH 10,4,,White,0,0,1,3.56,2.662,3,B,12,,Arizona,,Undeclared                UGRD,0,20024,1,F02,40353,Unknown,1,0,1020,510,510,M,144,MAJOR: UNDECLARED
21,Unknown,2.09,Male,Junior,2.0-2.4,White,40353,60-74,Continuing,10,40353,E,Not,Psychology,PSYCH 10,1,,White,0,1,1,2.23,2.037,2,C,8,,Clovis High,,* Liberal Studies,0,20024,1,F02,40353,Unknown,0,1,,,,M,144,MAJOR: LIBERAL STUDIES
18,3.0-3.4,,Female,Freshman,,Hispanic,40353,15-29,Transfer,10,40353,E,Pell Grant Recipient,Psychology,PSYCH 10,4,Y,Hispanic,0,0,1,3.14,2.429,3,B,12,3.319999933,Ohlone College,,Pre-Psychology,1,20024,1,F02,40353,3.0-3.4,1,1,950,460,490,F,144,MAJOR: PRE-PSYCHOLOGY
20,Unknown,3.7,Male,Junior,3.5-4.0,Asian,40353,60-74,Continuing,10,40353,E,Not,Psychology,PSYCH 10,1,,Asian,,1,1,3.47,3.649,4,A,16,,Clovis West High,,Biol-Physiology & Anatomy,0,20024,1,F02,40353,Unknown,0,0,1290,640,650,M,144,MAJOR: BIOLOGY - PHYSIOLOGY AND ANATOMY OPTION
21,Unknown,2.52,Female,Sophomore,2.5-2.9,Hispanic,40353,45-59,Continuing,10,40353,E,Pell Grant Recipient,Psychology,PSYCH 10,1,Y,Hispanic,,1,1,0,1.974,0,F,0,,Clovis High,,Pre-Nursing,1,20024,0,F02,40353,Unknown,1,0,780,430,350,F,144,MAJOR: PRE-NURSING
19,3.5-4.0,3.22,Male,Sophomore,3.0-3.4,Hispanic,40353,30-44,Continuing,10,40353,E,Pell Grant Recipient,Psychology,PSYCH 10,1,Y,Hispanic,1,1,1,2.77,3.075,3,B,12,3.849999905,Washington High,,Social Work,1,20024,1,F02,40353,3.5-4.0,0,1,840,430,410,M,144,MAJOR: SOCIAL WORK
19,Unknown,2.12,Female,Sophomore,2.0-2.4,Hispanic,40364,45-59,Continuing,10,40364,E,Not,Psychology,PSYCH 10,1,,Hispanic,1,1,1,2.23,1.846,2,C,8,,Madera High North,,Biology-Molecu Cell And Devl,0,20024,1,F02,40364,Unknown,0,0,,,,F,121,MAJOR: BIOLOGY - MOLECULAR CELLULAR AND DEVELOPMENTAL BIOLOGY OPTION
21,Unknown,2.36,Female,Sophomore,2.0-2.4,Unknown,40364,45-59,Continuing,10,40364,E,Not,Psychology,PSYCH 10,1,,Unknown,1,1,1,3.2,2.398,3,B,12,,Fresno City College,,Food & Nutr Sciences-Diet & Fd,0,20024,1,F02,40364,Unknown,0,0,1020,470,550,F,121,MAJOR: FOOD AND NUTRITIONAL SCIENCES - DIETETICS AND FOOD ADMINISTRATION OPTION
19,3.5-4.0,3.76,Female,Sophomore,3.5-4.0,White,40353,45-59,Continuing,10,40353,E,Not,Psychology,PSYCH 10,1,,White,0,0,1,3.93,3.818,4,A,16,3.839999914,Flintridge Sacred Heart Acad.-Cath.,,Pre-Physical Therapy,0,20024,1,F02,40353,3.5-4.0,0,0,1150,560,590,F,144,MAJOR: INTERDISCIPLINARY HEALTH AND REHABILITATION SCIENCES - PRE-PHYSICAL THERAPY OPTION
19,3.5-4.0,4,Female,Sophomore,3.5-4.0,White,40364,30-44,Continuing,10,40364,E,Not,Psychology,PSYCH 10,1,,White,,0,1,4,4,4,A,16,3.950000048,Turlock High,,Pre-Nursing,0,20024,1,F02,40364,3.5-4.0,0,0,1230,650,580,F,121,MAJOR: PRE-NURSING
20,Unknown,3.94,Female,Sophomore,3.5-4.0,White,40364,45-59,Continuing,10,40364,E,Not,Psychology,PSYCH 10,1,,White,1,1,1,4,3.95,4,A,16,,Yosemite High,,Pre-Physical Therapy,0,20024,1,F02,40364,Unknown,0,1,,,,F,121,MAJOR: INTERDISCIPLINARY HEALTH AND REHABILITATION SCIENCES - PRE-PHYSICAL THERAPY OPTION
20,Unknown,3.16,Female,Sophomore,3.0-3.4,White,40353,45-59,Continuing,10,40353,E,Not,Psychology,PSYCH 10,1,,White,,0,1,4,3.338,4,A,16,,Sacramento City College,,Pre-Nursing,0,20024,1,F02,40353,Unknown,0,0,830,400,430,F,144,MAJOR: PRE-NURSING
20,3.0-3.4,2.39,Female,Sophomore,2.0-2.4,White,40364,30-44,Continuing,10,40364,E,Not,Psychology,PSYCH 10,1,,White,0,0,1,2,2.136,2,C,8,3.130000114,California State University  East Bay,,Undeclared                UGRD,0,20024,1,F02,40364,3.0-3.4,1,1,730,350,380,F,121,MAJOR: UNDECLARED
23,Unknown,2.81,Female,Junior,2.5-2.9,Non-Resident Alien,40364,75-89,Continuing,10,40364,E,Not,Psychology,PSYCH 10,1,,Non-Resident Alien,,0,1,3.38,2.88,3,B,12,,Japan,,Health Sci-Comm Health,0,20024,1,F02,40364,Unknown,1,0,,,,F,121,MAJOR: HEALTH SCIENCE - COMMUNITY HEALTH OPTION
20,Unknown,3.57,Male,Sophomore,3.5-4.0,Hispanic,40364,30-44,Continuing,10,40364,E,Not,Psychology,PSYCH 10,1,,Hispanic,,1,1,3.42,3.293,3,B,12,,Hanford High,,Crim-Law Enforcement,0,20024,1,F02,40364,Unknown,0,0,1080,570,510,M,121,MAJOR: CRIMINOLOGY - LAW ENFORCEMENT OPTION
20,Unknown,2.34,Male,Sophomore,2.0-2.4,Unknown,40364,30-44,Continuing,10,40364,E,Not,Psychology,PSYCH 10,1,,Unknown,,1,1,1.62,1.93,0,F,0,,Clovis West High,,Pre-Business,0,20024,0,F02,40364,Unknown,0,1,910,390,520,M,121,MAJOR: PRE-BUSINESS
20,Unknown,2.4,Male,Sophomore,2.0-2.4,Unknown,40364,45-59,Continuing,10,40364,E,Not,Psychology,PSYCH 10,1,,Unknown,0,1,1,1.85,2.014,3,B,12,,Clovis West High,,Undeclared                UGRD,0,20024,1,F02,40364,Unknown,1,1,960,460,500,M,121,MAJOR: UNDECLARED
21,Unknown,2.78,Male,Sophomore,2.5-2.9,White,40353,30-44,Continuing,10,40353,E,Not,Psychology,PSYCH 10,1,,White,1,1,1,1.08,2.208,2,C,8,,Bullard High,,Undeclared                UGRD,0,20024,1,F02,40353,Unknown,0,1,910,450,460,M,144,MAJOR: UNDECLARED
19,2.0-2.4,,Female,Freshman,,White,40364,0-14,First-Time,10,40364,E,Pell Grant Recipient,Psychology,PSYCH 10,5,,White,1,1,1,2.07,2.067,0,F,0,2.349999905,Clovis High,,Undeclared                UGRD,1,20024,0,F02,40364,2.0-2.4,1,1,850,420,430,F,121,MAJOR: UNDECLARED
21,Unknown,2.9,Female,Sophomore,2.5-2.9,Asian,40364,45-59,Continuing,10,40364,E,Pell Grant Recipient,Psychology,PSYCH 10,1,,Asian,,1,1,3,2.981,3,B,12,,Fresno High,,*Plant Sci-Prd Mgt-Plant Healt,1,20024,1,F02,40364,Unknown,1,1,980,490,490,F,121,MAJOR: PLANT SCIENCE - PLANT HEALTH OPTION
20,Unknown,2.92,Female,Sophomore,2.5-2.9,Hispanic,40353,45-59,Continuing,10,40353,E,Pell Grant Recipient,Psychology,PSYCH 10,1,,Hispanic,,1,1,3.07,2.952,4,A,16,,Kerman High,,Pre-Physical Therapy,1,20024,1,F02,40353,Unknown,0,1,840,480,360,F,144,MAJOR: INTERDISCIPLINARY HEALTH AND REHABILITATION SCIENCES - PRE-PHYSICAL THERAPY OPTION
19,Unknown,3.41,Male,Sophomore,3.0-3.4,Asian,40364,45-59,Continuing,10,40364,E,Pell Grant Recipient,Psychology,PSYCH 10,1,,Asian,1,1,1,3.08,3.344,3,B,12,,Buchanan High,,Pre-Nursing,1,20024,1,F02,40364,Unknown,0,0,890,470,420,M,121,MAJOR: PRE-NURSING
19,3.0-3.4,2.37,Male,Sophomore,2.0-2.4,Asian,40364,45-59,Continuing,10,40364,E,Pell Grant Recipient,Psychology,PSYCH 10,1,,Asian,,1,1,3,2.642,3,B,12,3.329999924,Clovis High,,Biol-Physiology & Anatomy,1,20024,1,F02,40364,3.0-3.4,0,0,1220,630,590,M,121,MAJOR: BIOLOGY - PHYSIOLOGY AND ANATOMY OPTION
20,Unknown,2.21,Female,Freshman,2.0-2.4,African American,40364,15-29,Continuing,10,40364,E,Pell Grant Recipient,Psychology,PSYCH 10,1,Y,African American,1,1,1,1.36,1.833,1,D,4,,Edison High,,Mathematics,1,20024,0,F02,40364,Unknown,1,1,,,,F,121,MAJOR: MATHEMATICS
21,Unknown,2.29,Female,Sophomore,2.0-2.4,African American,40364,45-59,Continuing,10,40364,E,Pell Grant Recipient,Psychology,PSYCH 10,1,Y,African American,1,1,1,0.23,1.526,0,F,0,,Edison High,,Social Work,1,20024,0,F02,40364,Unknown,0,1,690,350,340,F,121,MAJOR: SOCIAL WORK
20,Unknown,2.64,Female,Sophomore,2.5-2.9,Hispanic,40353,45-59,Continuing,10,40353,E,Pell Grant Recipient,Psychology,PSYCH 10,1,Y,Hispanic,1,1,1,2,2.482,3,B,12,,Hanford High,,Pre-Nursing,1,20024,1,F02,40353,Unknown,0,1,940,430,510,F,144,MAJOR: PRE-NURSING
20,Unknown,2.91,Female,Sophomore,2.5-2.9,White,40353,30-44,Continuing,10,40353,E,Pell Grant Recipient,Psychology,PSYCH 10,1,Y,White,1,0,1,0,1.714,0,F,0,,Oak Grove High,,Undeclared                UGRD,1,20024,0,F02,40353,Unknown,0,1,840,430,410,F,144,MAJOR: UNDECLARED
19,2.5-2.9,3.38,Female,Freshman,3.0-3.4,Hispanic,40353,15-29,Continuing,10,40353,E,Not,Psychology,PSYCH 10,1,,Hispanic,1,0,1,1.9,2.808,1,D,4,2.589999914,Shafter High,,Liberal Studies-Blended Pgm,0,20024,0,F02,40353,2.5-2.9,0,1,780,380,400,F,144,MAJOR: LIBERAL STUDIES - BLENDED PROGRAM
19,3.0-3.4,2.83,Female,Freshman,2.5-2.9,White,40364,15-29,Continuing,10,40364,E,Not,Psychology,PSYCH 10,1,,White,0,1,1,2.46,2.677,2,C,8,3.119999886,Clovis West High,,Pre-Psychology,0,20024,1,F02,40364,3.0-3.4,0,0,900,460,440,F,121,MAJOR: PRE-PSYCHOLOGY
19,2.5-2.9,2.73,Female,Freshman,2.5-2.9,White,40353,15-29,Continuing,10,40353,E,Not,Psychology,PSYCH 10,1,,White,1,0,1,2.5,2.658,3,B,12,2.859999895,Alhambra Senior High,,Undeclared                UGRD,0,20024,1,F02,40353,2.5-2.9,0,1,960,510,450,F,144,MAJOR: UNDECLARED
19,3.0-3.4,3.16,Female,Sophomore,3.0-3.4,African American,40364,30-44,Continuing,10,40364,E,Not,Psychology,PSYCH 10,1,,African American,1,0,1,2.83,3.059,3,B,12,3.180000067,Summit View Independent Study,,M Comm & Journ-Advertising,0,20024,1,F02,40364,3.0-3.4,1,1,920,460,460,F,121,MAJOR: MASS COMMUNICATION AND JOURNALISM - ADVERTISING OPTION
19,3.0-3.4,3.42,Female,Sophomore,3.0-3.4,Hispanic,40364,30-44,Continuing,10,40364,E,Not,Psychology,PSYCH 10,1,,Hispanic,1,1,1,3.33,3.391,3,B,12,3.190000057,Lemoore High,,Pre-Psychology,0,20024,1,F02,40364,3.0-3.4,1,1,850,400,450,F,121,MAJOR: PRE-PSYCHOLOGY
20,3.5-4.0,2.7,Female,Sophomore,2.5-2.9,Unknown,40353,30-44,Continuing,10,40353,E,Not,Psychology,PSYCH 10,1,,Unknown,,1,1,4,3.194,4,A,16,3.529999971,University of California  Irvine,,Pre-Psychology,0,20024,1,F02,40353,3.5-4.0,0,0,1020,550,470,F,144,MAJOR: PRE-PSYCHOLOGY
19,3.5-4.0,3.03,Female,Sophomore,3.0-3.4,White,40364,30-44,Continuing,10,40364,E,Not,Psychology,PSYCH 10,1,,White,0,1,1,3.57,3.115,4,A,16,4,Kings Christian,,Pre-Nursing,0,20024,1,F02,40364,3.5-4.0,0,1,1110,530,580,F,121,MAJOR: PRE-NURSING
19,3.5-4.0,3.4,Female,Sophomore,3.0-3.4,White,40353,30-44,Continuing,10,40353,E,Not,Psychology,PSYCH 10,1,,White,0,1,1,3.65,3.489,4,A,16,3.599999905,Clovis West High,,Pre-Business,0,20024,1,F02,40353,3.5-4.0,0,0,1050,550,500,F,144,MAJOR: PRE-BUSINESS
19,3.5-4.0,2.72,Female,Sophomore,2.5-2.9,White,40353,30-44,Continuing,10,40353,E,Not,Psychology,PSYCH 10,1,,White,,1,1,3.19,2.941,4,A,16,3.730000019,Clovis West High,,Biol-Organismic & General,0,20024,1,F02,40353,3.5-4.0,0,1,1040,440,600,F,144,MAJOR: BIOLOGY - ORGANISMIC AND GENERAL BIOLOGY OPTION
18,3.5-4.0,3.91,Female,Sophomore,3.5-4.0,White,40353,30-44,Continuing,10,40353,E,Not,Psychology,PSYCH 10,1,,White,,1,1,3.31,3.72,4,A,16,3.859999895,Fresno Christian Schools,,Pre-Psychology,0,20024,1,F02,40353,3.5-4.0,0,0,1050,540,510,F,144,MAJOR: PRE-PSYCHOLOGY
19,3.5-4.0,3.81,Female,Sophomore,3.5-4.0,White,40364,30-44,Continuing,10,40364,E,Not,Psychology,PSYCH 10,1,,White,0,1,1,3.27,3.63,4,A,16,3.539999962,Herbert Hoover High,,Undeclared                UGRD,0,20024,1,F02,40364,3.5-4.0,0,0,1120,550,570,F,121,MAJOR: UNDECLARED
20,3.0-3.4,3.33,Male,Freshman,3.0-3.4,Asian,40364,15-29,Continuing,10,40364,E,Not,Psychology,PSYCH 10,1,,Asian,0,1,1,4,3.636,4,A,16,3.25,Central High,,Pre-Nursing,0,20024,1,F02,40364,3.0-3.4,1,1,930,500,430,M,121,MAJOR: PRE-NURSING
19,3.0-3.4,3.33,Male,Freshman,3.0-3.4,Asian,40353,15-29,Continuing,10,40353,E,Not,Psychology,PSYCH 10,1,,Asian,0,1,1,2.47,2.976,3,B,12,3,Clovis West High,,Pre-Psychology,0,20024,1,F02,40353,3.0-3.4,0,0,,,,M,144,MAJOR: PRE-PSYCHOLOGY
19,3.0-3.4,3.05,Male,Freshman,3.0-3.4,Hispanic,40353,15-29,Continuing,10,40353,E,Not,Psychology,PSYCH 10,1,,Hispanic,,0,1,3.19,3.105,3,B,12,3.359999895,West (Merrill F.) High,,Kinesiology-Athletic Training,0,20024,1,F02,40353,3.0-3.4,1,0,1030,560,470,M,144,MAJOR: KINESIOLOGY - ATHLETIC TRAINING OPTION
20,Unknown,2.6,Male,Freshman,2.5-2.9,Hispanic,40364,15-29,Continuing,10,40364,E,Not,Psychology,PSYCH 10,1,,Hispanic,1,1,1,2.36,2.465,2,C,8,,Buchanan High,,Undeclared                UGRD,0,20024,1,F02,40364,Unknown,0,0,720,370,350,M,121,MAJOR: UNDECLARED
19,> 4.0,3.56,Male,Freshman,3.5-4.0,White,40364,15-29,Continuing,10,40364,E,Not,Psychology,PSYCH 10,1,,White,,0,0,3.6,3.568,3,B,12,4.099999905,Los Banos High,,M Comm & Journ-Broadcast Journ,0,20024,1,F02,40364,> 4.0,0,0,1180,640,540,M,121,MAJOR: MASS COMMUNICATION AND JOURNALISM - BROADCAST JOURNALISM OPTION
19,3.5-4.0,3,Male,Freshman,3.0-3.4,White,40364,15-29,Continuing,10,40364,E,Not,Psychology,PSYCH 10,1,,White,0,1,0,3,3,3,B,12,3.720000029,Bullard High,,Crim-Law Enforcement,0,20024,1,F02,40364,3.5-4.0,0,1,780,420,360,M,121,MAJOR: CRIMINOLOGY - LAW ENFORCEMENT OPTION
19,3.5-4.0,2.91,Male,Sophomore,2.5-2.9,Asian,40364,30-44,Continuing,10,40364,E,Not,Psychology,PSYCH 10,1,,Asian,0,1,1,3.8,3.188,4,A,16,3.789999962,Central High,,Biol-Physiology & Anatomy,0,20024,1,F02,40364,3.5-4.0,0,0,1150,620,530,M,121,MAJOR: BIOLOGY - PHYSIOLOGY AND ANATOMY OPTION
20,3.0-3.4,2.25,Male,Sophomore,2.0-2.4,Unknown,40364,30-44,Continuing,10,40364,E,Not,Psychology,PSYCH 10,1,,Unknown,,1,1,2.79,2.268,4,A,16,3.049999952,Lancaster High,,Pre-Psychology,0,20024,1,F02,40364,3.0-3.4,0,0,1210,600,610,M,121,MAJOR: PRE-PSYCHOLOGY
20,3.0-3.4,2.62,Male,Sophomore,2.5-2.9,White,40353,30-44,Continuing,10,40353,E,Not,Psychology,PSYCH 10,1,,White,0,1,1,3.67,2.927,3,B,12,3.400000095,Hanford High \West',,Computer Engineering,0,20024,1,F02,40353,3.0-3.4,0,0,1090,560,530,M,144,MAJOR: COMPUTER ENGINEERING
19,3.0-3.4,3.46,Male,Sophomore,3.0-3.4,White,40353,30-44,Continuing,10,40353,E,Not,Psychology,PSYCH 10,1,,White,1,1,1,2.44,3.137,3,B,12,3.329999924,Clovis West High,,Mechanical Engineering,0,20024,1,F02,40353,3.0-3.4,0,0,1110,560,550,M,144,MAJOR: MECHANICAL ENGINEERING
19,3.5-4.0,2.68,Female,Freshman,2.5-2.9,Asian,40353,15-29,Continuing,10,40353,E,Pell Grant Recipient,Psychology,PSYCH 10,1,,Asian,1,1,1,3.07,2.833,3,B,12,3.519999981,Edison High,,Pre-Nursing,1,20024,1,F02,40353,3.5-4.0,1,0,690,490,200,F,144,MAJOR: PRE-NURSING
19,3.5-4.0,2.63,Female,Freshman,2.5-2.9,Asian,40353,15-29,Continuing,10,40353,E,Pell Grant Recipient,Psychology,PSYCH 10,1,,Asian,1,1,1,3.24,2.878,3,B,12,3.930000067,Redwood High,,Pre-Psychology,1,20024,1,F02,40353,3.5-4.0,1,1,,,,F,144,MAJOR: PRE-PSYCHOLOGY
20,3.0-3.4,3.8,Female,Freshman,3.5-4.0,Hispanic,40353,15-29,Continuing,10,40353,E,Pell Grant Recipient,Psychology,PSYCH 10,1,,Hispanic,1,1,1,3.43,3.621,4,A,16,3.359999895,Reedley High,,Pre-Physical Therapy,1,20024,1,F02,40353,3.0-3.4,1,1,770,410,360,F,144,MAJOR: INTERDISCIPLINARY HEALTH AND REHABILITATION SCIENCES - PRE-PHYSICAL THERAPY OPTION
20,3.5-4.0,3.05,Female,Freshman,3.0-3.4,Hispanic,40364,15-29,Continuing,10,40364,E,Pell Grant Recipient,Psychology,PSYCH 10,1,,Hispanic,1,1,1,3,2.789,3,B,12,3.5,Orosi High,,Pre-Nursing,1,20024,1,F02,40364,3.5-4.0,0,1,740,400,340,F,121,MAJOR: PRE-NURSING
19,2.5-2.9,2.43,Female,Freshman,2.0-2.4,Hispanic,40364,15-29,Continuing,10,40364,E,Pell Grant Recipient,Psychology,PSYCH 10,1,,Hispanic,1,1,1,1.15,1.941,0,F,0,2.630000114,Buchanan High,,Comm Disorders - Deaf Educatin,1,20024,0,F02,40364,2.5-2.9,0,1,860,440,420,F,121,MAJOR: COMMUNICATIVE DISORDERS
19,3.0-3.4,2.85,Female,Freshman,2.5-2.9,Hispanic,40353,15-29,Continuing,10,40353,E,Pell Grant Recipient,Psychology,PSYCH 10,1,,Hispanic,1,0,1,3.09,2.958,3,B,12,3.230000019,Dos Palos High,,Pre-Business,1,20024,1,F02,40353,3.0-3.4,0,1,660,310,350,F,144,MAJOR: PRE-BUSINESS
24,Unknown,,Female,Junior,,Asian,40353,60-74,Transfer,10,40353,E,Pell Grant Recipient,Psychology,PSYCH 10,4,,Asian,1,1,1,3.23,2.222,3,B,12,,Fresno City College,,* Mass Communication A,1,20024,1,F02,40353,Unknown,0,0,,,,F,144,MAJOR: MASS COMMUNICATION AND JOURNALISM
19,3.0-3.4,3.5,Male,Freshman,3.5-4.0,Hispanic,40364,15-29,Continuing,10,40364,E,Pell Grant Recipient,Psychology,PSYCH 10,1,,Hispanic,,1,0,3.7,3.556,4,A,16,3,Edison High,,Crim-Law Enforcement,1,20024,1,F02,40364,3.0-3.4,0,0,,,,M,121,MAJOR: CRIMINOLOGY - LAW ENFORCEMENT OPTION
19,3.5-4.0,3.16,Male,Sophomore,3.0-3.4,Hispanic,40353,30-44,Continuing,10,40353,E,Pell Grant Recipient,Psychology,PSYCH 10,1,,Hispanic,1,1,1,2.31,3.029,3,B,12,3.599999905,Roosevelt High,,Undeclared                UGRD,1,20024,1,F02,40353,3.5-4.0,0,1,850,460,390,M,144,MAJOR: UNDECLARED
18,2.5-2.9,2.69,Male,Sophomore,2.5-2.9,White,40364,30-44,Continuing,10,40364,E,Pell Grant Recipient,Psychology,PSYCH 10,1,,White,0,1,1,3.19,2.867,4,A,16,2.950000048,Clovis High,,Biol-Physiology & Anatomy,1,20024,1,F02,40364,2.5-2.9,0,0,1070,510,560,M,121,MAJOR: BIOLOGY - PHYSIOLOGY AND ANATOMY OPTION
20,Unknown,2.86,Female,Sophomore,2.5-2.9,Hispanic,40353,30-44,Continuing,10,40353,E,Pell Grant Recipient,Psychology,PSYCH 10,1,Y,Hispanic,,1,1,1.57,2.417,2,C,8,,Fowler High,,Pre-Business,1,20024,1,F02,40353,Unknown,0,1,830,440,390,F,144,MAJOR: PRE-BUSINESS
20,Unknown,2.33,Male,Sophomore,2.0-2.4,Asian,40364,30-44,Continuing,10,40364,E,Pell Grant Recipient,Psychology,PSYCH 10,1,Y,Asian,,1,0,2.43,2.35,2,C,8,,Edison High,,Civil Engineering,1,20024,1,F02,40364,Unknown,1,1,770,420,350,M,121,MAJOR: CIVIL ENGINEERING
19,3.0-3.4,,Female,Freshman,,White,40353,15-29,Transfer,10,40353,E,Not,Psychology,PSYCH 10,4,,White,1,1,1,1.86,2.467,0,F,0,3.25,College Of The Sequoias,,Pre-Nursing,0,20024,0,F02,40353,3.0-3.4,0,1,,,,F,144,MAJOR: PRE-NURSING
20,Unknown,,Female,Junior,,Non-Resident Alien,40364,60-74,Transfer,10,40364,E,Not,Psychology,PSYCH 10,4,,Non-Resident Alien,,0,1,2.67,2.833,2,C,8,,Japan,,Fm Con Sci-Child & Fam Studies,0,20024,1,F02,40364,Unknown,0,1,,,,F,121,MAJOR: FAMILY AND CONSUMER SCIENCES
18,3.0-3.4,2,Male,Freshman,2.0-2.4,White,40364,15-29,Continuing,10,40364,E,Not,Psychology,PSYCH 10,1,,White,,1,1,1.7,1.71,2,C,8,3.200000048,Firebaugh High,,Undeclared                UGRD,0,20024,1,F02,40364,3.0-3.4,0,1,970,510,460,M,121,MAJOR: UNDECLARED
17,3.0-3.4,,Male,Freshman,,Hispanic,40364,0-14,First-Time,10,40364,E,Not,Psychology,PSYCH 10,5,,Hispanic,0,0,1,1.88,1.875,2,C,8,3.019999981,Golden Valley High,,Sociology,0,20024,1,F02,40364,3.0-3.4,1,1,,,,M,121,MAJOR: SOCIOLOGY
19,Unknown,2.5,Female,Freshman,2.5-2.9,African American,40364,0-14,Continuing,10,40364,E,Pell Grant Recipient,Psychology,PSYCH 10,1,,African American,0,1,1,2.46,2.375,2,C,8,,California State University  Sacramento,,Undeclared                UGRD,1,20024,1,F02,40364,Unknown,0,0,1250,630,620,F,121,MAJOR: UNDECLARED
20,3.5-4.0,2.62,Female,Sophomore,2.5-2.9,Hispanic,40364,30-44,Continuing,10,40364,E,Pell Grant Recipient,Psychology,PSYCH 10,1,,Hispanic,1,1,0,1.71,2.095,3,B,12,3.660000086,Madera High North,,Undeclared                UGRD,1,20024,1,F02,40364,3.5-4.0,0,0,,,,F,121,MAJOR: UNDECLARED
25,Unknown,,Female,Sophomore,,Unknown,40353,45-59,Transfer,10,40353,E,Pell Grant Recipient,Psychology,PSYCH 10,4,,Unknown,,1,1,4,3.692,4,A,16,,Cuesta College,,Food & Nutr Sciences-Diet & Fd,1,20024,1,F02,40353,Unknown,0,0,,,,F,144,MAJOR: FOOD AND NUTRITIONAL SCIENCES - DIETETICS AND FOOD ADMINISTRATION OPTION
19,2.5-2.9,2.21,Male,Freshman,2.0-2.4,White,40364,15-29,Continuing,10,40364,E,Pell Grant Recipient,Psychology,PSYCH 10,1,,White,1,1,1,2.57,2.342,3,B,12,2.769999981,Redwood High,,Civil Engineering,1,20024,1,F02,40364,2.5-2.9,0,1,1030,520,510,M,121,MAJOR: CIVIL ENGINEERING
19,3.0-3.4,3.48,Female,Freshman,3.0-3.4,Non-Resident Alien,40353,15-29,Continuing,10,40353,E,Not,Psychology,PSYCH 10,1,,Non-Resident Alien,,1,1,3.35,3.452,3,B,12,3.109999895,Japan,,Psychology,0,20024,1,F02,40353,3.0-3.4,1,1,,,,F,144,MAJOR: PSYCHOLOGY
